"version" "tiempo" "transaccion" "porcentaje"
"160" "B" 70.7884208084192 0 11.0352022929243
"161" "B" 93.8511862213983 0 30.4460788773345
"162" "B" 111.191997609004 0 31.4535906843414
"163" "B" 66.4647373716263 0 15.5442053222521
"164" "B" 148.322411095681 1 33.492443890919
"165" "B" 32.7811808978162 0 5.88426183523109
"166" "B" 43.9796513005108 0 10.1559796971071
"167" "B" 118.586980742303 0 37.7109752704044
"168" "B" 82.380879791151 0 18.1282484251637
"169" "B" 26.9323581358136 0 7.04112591962699
"170" "B" 90.6107418042061 0 29.9120759456454
"171" "B" 52.3512735316532 0 9.11586387567099
"172" "B" 70.787392533105 0 21.9744801811468
"173" "B" 57.4947801923651 0 9.91361702937039
"174" "B" 48.7967281909063 0 12.6095351960372
"175" "B" 56.6204394575014 0 17.6411338578409
"176" "B" 141.216902700632 0 43.3575758911023
"177" "B" 91.4332970178304 0 12.2328688014926
"178" "B" 82.2426307111387 0 16.5033984191251
"179" "B" 36.5834509059508 0 11.0020091480394
"180" "B" 138.020861909408 0 37.4235049978394
"181" "B" 151.160850118033 0 33.4548480704867
"182" "B" 87.8824938680317 0 17.0328597468629
"183" "B" 61.7397097046697 0 15.7090762290223
"184" "B" 87.1549640451452 0 16.42301979396
"185" "B" 36.651026360537 0 7.07012606186038
